timestamp;buyer;seller;symbol;currency;price;quantity
800;;SUBMISSION;VEV_5300;XIRECS;58.0;10
800;;SUBMISSION;VEV_5300;XIRECS;58.0;5
900;;SUBMISSION;VEV_5000;XIRECS;294.0;13
900;;SUBMISSION;VEV_5000;XIRECS;294.0;9
900;;SUBMISSION;VEV_5100;XIRECS;200.0;13
900;;SUBMISSION;VEV_5100;XIRECS;200.0;9
900;;SUBMISSION;VEV_5200;XIRECS;118.0;13
900;;SUBMISSION;VEV_5200;XIRECS;118.0;9
900;;SUBMISSION;VEV_5300;XIRECS;58.0;5
900;;SUBMISSION;VEV_5300;XIRECS;57.0;17
1000;;SUBMISSION;VEV_5000;XIRECS;295.0;8
1000;;SUBMISSION;VEV_5100;XIRECS;200.0;23
1000;;SUBMISSION;VEV_5100;XIRECS;200.0;9
1000;;SUBMISSION;VEV_5200;XIRECS;119.0;9
1000;;SUBMISSION;VEV_5200;XIRECS;118.0;23
1000;;SUBMISSION;VEV_5300;XIRECS;58.0;12
1000;;SUBMISSION;VEV_5300;XIRECS;58.0;10
1100;;SUBMISSION;VEV_5100;XIRECS;201.0;8
1100;;SUBMISSION;VEV_5200;XIRECS;119.0;15
1100;;SUBMISSION;VEV_5200;XIRECS;119.0;10
1100;;SUBMISSION;VEV_5300;XIRECS;58.0;18
1100;;SUBMISSION;VEV_5300;XIRECS;58.0;6
1200;;SUBMISSION;VEV_5200;XIRECS;120.0;6
1200;;SUBMISSION;VEV_5300;XIRECS;58.0;17
1200;;SUBMISSION;VEV_5300;XIRECS;58.0;3
1700;;;VEV_4000;XIRECS;1287.0;2
2400;;SUBMISSION;HYDROGEL_PACK;XIRECS;10014.0;4
4300;;SUBMISSION;HYDROGEL_PACK;XIRECS;10009.0;15
4400;;SUBMISSION;HYDROGEL_PACK;XIRECS;10012.0;12
4400;;SUBMISSION;HYDROGEL_PACK;XIRECS;10010.0;13
4400;;SUBMISSION;HYDROGEL_PACK;XIRECS;10013.0;6
4500;;SUBMISSION;HYDROGEL_PACK;XIRECS;10010.0;11
4500;;;HYDROGEL_PACK;XIRECS;10008.0;3
4600;;SUBMISSION;HYDROGEL_PACK;XIRECS;10015.0;9
4800;;SUBMISSION;HYDROGEL_PACK;XIRECS;10009.0;10
4900;;SUBMISSION;HYDROGEL_PACK;XIRECS;10012.0;13
4900;;SUBMISSION;HYDROGEL_PACK;XIRECS;10009.0;12
5000;;SUBMISSION;HYDROGEL_PACK;XIRECS;10011.0;10
5000;;SUBMISSION;HYDROGEL_PACK;XIRECS;10009.0;15
5100;;SUBMISSION;HYDROGEL_PACK;XIRECS;10012.0;13
5100;;SUBMISSION;HYDROGEL_PACK;XIRECS;10009.0;12
5200;;SUBMISSION;HYDROGEL_PACK;XIRECS;10015.0;14
5200;;SUBMISSION;HYDROGEL_PACK;XIRECS;10012.0;11
5300;;SUBMISSION;HYDROGEL_PACK;XIRECS;10016.0;14
5300;;SUBMISSION;HYDROGEL_PACK;XIRECS;10013.0;6
8100;;;HYDROGEL_PACK;XIRECS;10008.0;5
8700;;;VEV_4000;XIRECS;1310.0;2
10600;;;VELVETFRUIT_EXTRACT;XIRECS;5296.0;3
14200;;;VELVETFRUIT_EXTRACT;XIRECS;5293.0;5
17100;;;VELVETFRUIT_EXTRACT;XIRECS;5283.0;5
18600;;;VELVETFRUIT_EXTRACT;XIRECS;5275.0;3
18700;;;HYDROGEL_PACK;XIRECS;10004.0;2
19200;;;HYDROGEL_PACK;XIRECS;10020.0;4
19500;;;HYDROGEL_PACK;XIRECS;10019.0;2
20100;;;VELVETFRUIT_EXTRACT;XIRECS;5279.0;5
21100;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5276.0;41
21100;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5276.0;24
21100;SUBMISSION;;VEV_5000;XIRECS;278.0;6
21100;SUBMISSION;;VEV_5000;XIRECS;279.0;12
21100;SUBMISSION;;VEV_5100;XIRECS;184.0;6
21100;SUBMISSION;;VEV_5100;XIRECS;185.0;12
21100;SUBMISSION;;VEV_5200;XIRECS;105.0;12
21100;SUBMISSION;;VEV_5200;XIRECS;105.0;6
21100;SUBMISSION;;VEV_5300;XIRECS;49.0;20
21100;SUBMISSION;;VEV_5300;XIRECS;49.0;8
21200;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5270.0;20
21200;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5269.0;45
21200;;SUBMISSION;VEV_5000;XIRECS;271.0;11
21200;;SUBMISSION;VEV_5000;XIRECS;270.0;7
21200;;SUBMISSION;VEV_5100;XIRECS;179.0;11
21200;;SUBMISSION;VEV_5100;XIRECS;178.0;7
21200;;SUBMISSION;VEV_5200;XIRECS;101.0;18
21200;;SUBMISSION;VEV_5300;XIRECS;47.0;10
21200;;SUBMISSION;VEV_5300;XIRECS;46.0;13
21300;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5275.0;16
21300;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5276.0;36
21300;SUBMISSION;;VEV_5000;XIRECS;278.0;15
21300;SUBMISSION;;VEV_5000;XIRECS;278.0;12
21300;SUBMISSION;;VEV_5100;XIRECS;183.0;12
21300;SUBMISSION;;VEV_5100;XIRECS;184.0;15
21300;SUBMISSION;;VEV_5200;XIRECS;104.0;12
21300;SUBMISSION;;VEV_5200;XIRECS;105.0;15
21300;SUBMISSION;;VEV_5300;XIRECS;49.0;11
21300;SUBMISSION;;VEV_5300;XIRECS;49.0;7
21500;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5274.0;6
21500;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5272.0;23
21500;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5271.0;23
21500;;SUBMISSION;VEV_5000;XIRECS;273.0;6
21500;;SUBMISSION;VEV_5000;XIRECS;272.0;14
21500;;SUBMISSION;VEV_5100;XIRECS;180.0;14
21500;;SUBMISSION;VEV_5100;XIRECS;180.0;6
21500;;SUBMISSION;VEV_5200;XIRECS;103.0;6
21500;;SUBMISSION;VEV_5200;XIRECS;102.0;14
21500;;SUBMISSION;VEV_5300;XIRECS;47.0;17
21500;;SUBMISSION;VEV_5300;XIRECS;47.0;6
21600;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5277.0;36
21600;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5277.0;20
21600;SUBMISSION;;VEV_5000;XIRECS;279.0;9
21600;SUBMISSION;;VEV_5000;XIRECS;280.0;14
21600;SUBMISSION;;VEV_5100;XIRECS;185.0;14
21600;SUBMISSION;;VEV_5100;XIRECS;185.0;9
21600;SUBMISSION;;VEV_5200;XIRECS;106.0;14
21600;SUBMISSION;;VEV_5200;XIRECS;106.0;9
21600;SUBMISSION;;VEV_5300;XIRECS;49.0;6
21600;SUBMISSION;;VEV_5300;XIRECS;50.0;14
21700;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5273.0;24
21700;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5272.0;32
21700;;SUBMISSION;VEV_5000;XIRECS;274.0;12
21700;;SUBMISSION;VEV_5000;XIRECS;273.0;18
21700;;SUBMISSION;VEV_5100;XIRECS;181.0;22
21700;;SUBMISSION;VEV_5100;XIRECS;181.0;8
21700;;SUBMISSION;VEV_5200;XIRECS;103.0;22
21700;;SUBMISSION;VEV_5200;XIRECS;103.0;8
21700;;SUBMISSION;VEV_5300;XIRECS;48.0;13
21700;;SUBMISSION;VEV_5300;XIRECS;48.0;5
21800;;SUBMISSION;VEV_5300;XIRECS;49.0;2
22300;;;HYDROGEL_PACK;XIRECS;10037.0;4
22500;;;HYDROGEL_PACK;XIRECS;10041.0;6
22800;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5275.0;32
22800;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5275.0;19
22800;SUBMISSION;;VEV_5000;XIRECS;277.0;11
22800;SUBMISSION;;VEV_5000;XIRECS;278.0;19
22800;SUBMISSION;;VEV_5100;XIRECS;183.0;11
22800;SUBMISSION;;VEV_5100;XIRECS;184.0;19
22800;SUBMISSION;;VEV_5200;XIRECS;104.0;11
22800;SUBMISSION;;VEV_5200;XIRECS;105.0;19
22800;SUBMISSION;;VEV_5300;XIRECS;49.0;13
22800;SUBMISSION;;VEV_5300;XIRECS;49.0;10
22800;;;VEV_4000;XIRECS;1283.0;3
23000;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5272.0;48
23000;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5272.0;3
23000;;SUBMISSION;VEV_5000;XIRECS;274.0;9
23000;;SUBMISSION;VEV_5000;XIRECS;273.0;21
23000;;SUBMISSION;VEV_5100;XIRECS;181.0;24
23000;;SUBMISSION;VEV_5100;XIRECS;181.0;6
23000;;SUBMISSION;VEV_5200;XIRECS;103.0;24
23000;;SUBMISSION;VEV_5200;XIRECS;103.0;6
23000;;SUBMISSION;VEV_5300;XIRECS;48.0;13
23000;;SUBMISSION;VEV_5300;XIRECS;48.0;5
23200;;SUBMISSION;VEV_5300;XIRECS;48.0;5
23900;;;HYDROGEL_PACK;XIRECS;10022.0;2
24500;;;HYDROGEL_PACK;XIRECS;10026.0;5
25200;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5273.0;17
25200;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5274.0;38
25200;SUBMISSION;;VEV_5000;XIRECS;276.0;14
25200;SUBMISSION;;VEV_5000;XIRECS;276.0;10
25200;SUBMISSION;;VEV_5100;XIRECS;182.0;14
25200;SUBMISSION;;VEV_5100;XIRECS;182.0;10
25200;SUBMISSION;;VEV_5200;XIRECS;103.0;14
25200;SUBMISSION;;VEV_5200;XIRECS;103.0;10
25200;SUBMISSION;;VEV_5300;XIRECS;48.0;19
25200;SUBMISSION;;VEV_5300;XIRECS;48.0;6
25400;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5268.0;36
25400;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5268.0;16
25400;;SUBMISSION;VEV_5000;XIRECS;269.0;17
25400;;SUBMISSION;VEV_5000;XIRECS;269.0;7
25400;;SUBMISSION;VEV_5100;XIRECS;177.0;17
25400;;SUBMISSION;VEV_5100;XIRECS;177.0;7
25400;;SUBMISSION;VEV_5200;XIRECS;100.0;17
25400;;SUBMISSION;VEV_5200;XIRECS;100.0;7
25400;;SUBMISSION;VEV_5300;XIRECS;46.0;17
25400;;SUBMISSION;VEV_5300;XIRECS;46.0;5
25500;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5268.0;3
25500;;SUBMISSION;VEV_5300;XIRECS;46.0;3
25600;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5272.0;22
25600;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5273.0;30
25600;SUBMISSION;;VEV_5000;XIRECS;275.0;12
25600;SUBMISSION;;VEV_5000;XIRECS;275.0;12
25600;SUBMISSION;;VEV_5100;XIRECS;181.0;12
25600;SUBMISSION;;VEV_5100;XIRECS;181.0;12
25600;SUBMISSION;;VEV_5200;XIRECS;103.0;12
25600;SUBMISSION;;VEV_5200;XIRECS;103.0;12
25600;SUBMISSION;;VEV_5300;XIRECS;48.0;13
25600;SUBMISSION;;VEV_5300;XIRECS;48.0;7
25600;;;HYDROGEL_PACK;XIRECS;10026.0;3
25800;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5271.0;31
25800;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5271.0;22
25800;SUBMISSION;;VEV_5000;XIRECS;273.0;8
25800;SUBMISSION;;VEV_5000;XIRECS;274.0;12
25800;SUBMISSION;;VEV_5100;XIRECS;179.0;8
25800;SUBMISSION;;VEV_5100;XIRECS;180.0;12
25800;SUBMISSION;;VEV_5200;XIRECS;101.0;8
25800;SUBMISSION;;VEV_5200;XIRECS;102.0;12
25800;SUBMISSION;;VEV_5300;XIRECS;47.0;10
25800;SUBMISSION;;VEV_5300;XIRECS;47.0;5
26100;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5271.0;41
26100;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5271.0;24
26100;SUBMISSION;;VEV_5000;XIRECS;273.0;8
26100;SUBMISSION;;VEV_5000;XIRECS;274.0;16
26100;SUBMISSION;;VEV_5100;XIRECS;179.0;8
26100;SUBMISSION;;VEV_5100;XIRECS;180.0;16
26100;SUBMISSION;;VEV_5200;XIRECS;101.0;8
26100;SUBMISSION;;VEV_5200;XIRECS;102.0;16
26100;SUBMISSION;;VEV_5300;XIRECS;47.0;17
26100;SUBMISSION;;VEV_5300;XIRECS;47.0;5
26200;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5272.0;31
26200;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5272.0;22
26200;SUBMISSION;;VEV_5000;XIRECS;274.0;9
26200;SUBMISSION;;VEV_5000;XIRECS;275.0;21
26200;SUBMISSION;;VEV_5100;XIRECS;180.0;9
26200;SUBMISSION;;VEV_5100;XIRECS;181.0;21
26200;SUBMISSION;;VEV_5200;XIRECS;102.0;21
26200;SUBMISSION;;VEV_5200;XIRECS;102.0;9
26200;SUBMISSION;;VEV_5300;XIRECS;47.0;18
26200;SUBMISSION;;VEV_5300;XIRECS;47.0;10
26400;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5270.0;22
26400;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5271.0;46
26400;SUBMISSION;;VEV_5000;XIRECS;273.0;15
26400;SUBMISSION;;VEV_5000;XIRECS;273.0;12
26400;SUBMISSION;;VEV_5100;XIRECS;179.0;15
26400;SUBMISSION;;VEV_5100;XIRECS;179.0;12
26400;SUBMISSION;;VEV_5200;XIRECS;101.0;15
26400;SUBMISSION;;VEV_5200;XIRECS;101.0;12
26400;SUBMISSION;;VEV_5300;XIRECS;46.0;7
26400;SUBMISSION;;VEV_5300;XIRECS;47.0;14
26500;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5271.0;35
26500;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5271.0;16
26500;SUBMISSION;;VEV_5000;XIRECS;273.0;11
26500;SUBMISSION;;VEV_5000;XIRECS;274.0;15
26500;SUBMISSION;;VEV_5100;XIRECS;179.0;11
26500;SUBMISSION;;VEV_5100;XIRECS;180.0;15
26500;SUBMISSION;;VEV_5200;XIRECS;101.0;11
26500;SUBMISSION;;VEV_5200;XIRECS;102.0;15
26500;SUBMISSION;;VEV_5300;XIRECS;47.0;18
26500;SUBMISSION;;VEV_5300;XIRECS;47.0;10
26600;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5272.0;38
26600;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5272.0;15
26600;SUBMISSION;;VEV_5000;XIRECS;274.0;6
26600;SUBMISSION;;VEV_5000;XIRECS;275.0;18
26600;SUBMISSION;;VEV_5100;XIRECS;180.0;6
26600;SUBMISSION;;VEV_5100;XIRECS;181.0;18
26600;SUBMISSION;;VEV_5200;XIRECS;102.0;18
26600;SUBMISSION;;VEV_5200;XIRECS;102.0;6
26600;SUBMISSION;;VEV_5300;XIRECS;47.0;12
26600;SUBMISSION;;VEV_5300;XIRECS;47.0;7
26800;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5272.0;5
26800;SUBMISSION;;VEV_5000;XIRECS;274.0;11
26800;SUBMISSION;;VEV_5000;XIRECS;275.0;14
26800;SUBMISSION;;VEV_5100;XIRECS;180.0;11
26800;SUBMISSION;;VEV_5100;XIRECS;181.0;14
26800;SUBMISSION;;VEV_5200;XIRECS;102.0;14
26800;SUBMISSION;;VEV_5200;XIRECS;102.0;11
26800;SUBMISSION;;VEV_5300;XIRECS;47.0;15
26800;SUBMISSION;;VEV_5300;XIRECS;47.0;6
27200;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5268.0;24
27200;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5267.0;35
27200;;SUBMISSION;VEV_5000;XIRECS;269.0;12
27200;;SUBMISSION;VEV_5000;XIRECS;268.0;23
27200;;SUBMISSION;VEV_5100;XIRECS;177.0;12
27200;;SUBMISSION;VEV_5100;XIRECS;176.0;23
27200;;SUBMISSION;VEV_5200;XIRECS;100.0;23
27200;;SUBMISSION;VEV_5200;XIRECS;100.0;12
27200;;SUBMISSION;VEV_5300;XIRECS;46.0;9
27200;;SUBMISSION;VEV_5300;XIRECS;45.0;17
27800;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5268.0;40
27800;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5268.0;20
27800;;SUBMISSION;VEV_5000;XIRECS;270.0;10
27800;;SUBMISSION;VEV_5000;XIRECS;269.0;17
27800;;SUBMISSION;VEV_5100;XIRECS;177.0;17
27800;;SUBMISSION;VEV_5100;XIRECS;177.0;10
27800;;SUBMISSION;VEV_5200;XIRECS;100.0;17
27800;;SUBMISSION;VEV_5200;XIRECS;100.0;10
27800;;SUBMISSION;VEV_5300;XIRECS;46.0;11
27800;;SUBMISSION;VEV_5300;XIRECS;46.0;9
27900;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5268.0;22
27900;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5267.0;30
27900;;SUBMISSION;VEV_5000;XIRECS;269.0;12
27900;;SUBMISSION;VEV_5000;XIRECS;268.0;18
27900;;SUBMISSION;VEV_5100;XIRECS;177.0;12
27900;;SUBMISSION;VEV_5100;XIRECS;176.0;18
27900;;SUBMISSION;VEV_5200;XIRECS;100.0;18
27900;;SUBMISSION;VEV_5200;XIRECS;100.0;12
27900;;SUBMISSION;VEV_5300;XIRECS;46.0;11
27900;;SUBMISSION;VEV_5300;XIRECS;46.0;10
28000;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5269.0;32
28000;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5269.0;25
28000;;SUBMISSION;VEV_5000;XIRECS;270.0;17
28000;;SUBMISSION;VEV_5000;XIRECS;270.0;10
28000;;SUBMISSION;VEV_5100;XIRECS;178.0;17
28000;;SUBMISSION;VEV_5100;XIRECS;178.0;10
28000;;SUBMISSION;VEV_5200;XIRECS;101.0;17
28000;;SUBMISSION;VEV_5200;XIRECS;101.0;10
28000;;SUBMISSION;VEV_5300;XIRECS;46.0;17
28000;;SUBMISSION;VEV_5300;XIRECS;46.0;9
28000;;;VELVETFRUIT_EXTRACT;XIRECS;5275.0;5
28200;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5269.0;35
28200;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5269.0;24
28200;;SUBMISSION;VEV_5000;XIRECS;270.0;18
28200;;SUBMISSION;VEV_5000;XIRECS;270.0;8
28200;;SUBMISSION;VEV_5100;XIRECS;178.0;18
28200;;SUBMISSION;VEV_5100;XIRECS;178.0;8
28200;;SUBMISSION;VEV_5200;XIRECS;101.0;18
28200;;SUBMISSION;VEV_5200;XIRECS;101.0;8
28200;;SUBMISSION;VEV_5300;XIRECS;46.0;19
28200;;SUBMISSION;VEV_5300;XIRECS;46.0;10
28300;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5270.0;16
28300;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5269.0;33
28300;;SUBMISSION;VEV_5000;XIRECS;271.0;6
28300;;SUBMISSION;VEV_5000;XIRECS;270.0;24
28300;;SUBMISSION;VEV_5100;XIRECS;179.0;6
28300;;SUBMISSION;VEV_5100;XIRECS;178.0;24
28300;;SUBMISSION;VEV_5200;XIRECS;101.0;24
28300;;SUBMISSION;VEV_5200;XIRECS;101.0;6
28300;;SUBMISSION;VEV_5300;XIRECS;47.0;8
28300;;SUBMISSION;VEV_5300;XIRECS;46.0;11
28400;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5270.0;42
28400;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5270.0;17
28400;;SUBMISSION;VEV_5000;XIRECS;271.0;23
28400;;SUBMISSION;VEV_5000;XIRECS;271.0;2
28400;;SUBMISSION;VEV_5100;XIRECS;179.0;23
28400;;SUBMISSION;VEV_5100;XIRECS;179.0;2
28400;;SUBMISSION;VEV_5200;XIRECS;102.0;7
28400;;SUBMISSION;VEV_5200;XIRECS;101.0;18
28400;;SUBMISSION;VEV_5300;XIRECS;47.0;14
28400;;SUBMISSION;VEV_5300;XIRECS;47.0;8
28400;;;HYDROGEL_PACK;XIRECS;10037.0;3
28500;;SUBMISSION;VELVETFRUIT_EXTRACT;XIRECS;5271.0;5
28500;;SUBMISSION;VEV_5300;XIRECS;47.0;10
28500;;SUBMISSION;VEV_5300;XIRECS;47.0;1
28500;;;VELVETFRUIT_EXTRACT;XIRECS;5271.0;7
30000;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5268.0;15
30000;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5271.0;15
30000;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5272.0;43
30000;SUBMISSION;;VEV_5000;XIRECS;274.0;13
30000;SUBMISSION;;VEV_5000;XIRECS;274.0;12
30000;SUBMISSION;;VEV_5100;XIRECS;180.0;13
30000;SUBMISSION;;VEV_5100;XIRECS;180.0;12
30000;SUBMISSION;;VEV_5200;XIRECS;102.0;13
30000;SUBMISSION;;VEV_5200;XIRECS;102.0;12
30000;SUBMISSION;;VEV_5300;XIRECS;47.0;14
30000;SUBMISSION;;VEV_5300;XIRECS;47.0;7
30400;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5270.0;50
30400;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5270.0;18
30400;SUBMISSION;;VEV_5000;XIRECS;272.0;11
30400;SUBMISSION;;VEV_5000;XIRECS;273.0;24
30400;SUBMISSION;;VEV_5100;XIRECS;178.0;11
30400;SUBMISSION;;VEV_5100;XIRECS;179.0;24
30400;SUBMISSION;;VEV_5200;XIRECS;100.0;11
30400;SUBMISSION;;VEV_5200;XIRECS;101.0;24
30400;SUBMISSION;;VEV_5300;XIRECS;46.0;11
30400;SUBMISSION;;VEV_5300;XIRECS;46.0;7
30600;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5267.0;23
30600;SUBMISSION;;VELVETFRUIT_EXTRACT;XIRECS;5268.0;45
30600;SUBMISSION;;VEV_5000;XIRECS;270.0;18
30600;SUBMISSION;;VEV_5000;XIRECS;270.0;7
