product_a,product_b,correlation,abs_correlation,category_a,category_b,same_category
SLEEP_POD_NYLON,SNACKPACK_RASPBERRY,0.020631729388296195,0.020631729388296195,Sleep pods,Snackpacks,False
OXYGEN_SHAKE_GARLIC,SNACKPACK_RASPBERRY,0.020471067880931886,0.020471067880931886,Oxygen shakes,Snackpacks,False
PANEL_1X2,SNACKPACK_PISTACHIO,0.020237108435057157,0.020237108435057157,Panels,Snackpacks,False
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_STRAWBERRY,0.02019677377428373,0.02019677377428373,Galaxy sounds,Snackpacks,False
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_PISTACHIO,0.020115674843149755,0.020115674843149755,Oxygen shakes,Snackpacks,False
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_CHOCOLATE,0.019901726034522844,0.019901726034522844,Galaxy sounds,Snackpacks,False
UV_VISOR_ORANGE,UV_VISOR_RED,0.01955601990621495,0.01955601990621495,UV visors,UV visors,True
SLEEP_POD_SUEDE,SNACKPACK_RASPBERRY,0.019363635955297047,0.019363635955297047,Sleep pods,Snackpacks,False
SNACKPACK_PISTACHIO,UV_VISOR_AMBER,0.01912710928237906,0.01912710928237906,Snackpacks,UV visors,False
SNACKPACK_CHOCOLATE,TRANSLATOR_GRAPHITE_MIST,0.018873777762641313,0.018873777762641313,Snackpacks,Translators,False
GALAXY_SOUNDS_SOLAR_WINDS,UV_VISOR_YELLOW,0.01887074411490816,0.01887074411490816,Galaxy sounds,UV visors,False
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_CHOCOLATE,0.01884728807288084,0.01884728807288084,Galaxy sounds,Snackpacks,False
PANEL_1X2,SNACKPACK_VANILLA,0.01866354944763501,0.01866354944763501,Panels,Snackpacks,False
SNACKPACK_VANILLA,UV_VISOR_MAGENTA,0.01810322858309954,0.01810322858309954,Snackpacks,UV visors,False
GALAXY_SOUNDS_DARK_MATTER,PANEL_2X4,0.01800945676624311,0.01800945676624311,Galaxy sounds,Panels,False
OXYGEN_SHAKE_GARLIC,SNACKPACK_CHOCOLATE,0.017954459551623694,0.017954459551623694,Oxygen shakes,Snackpacks,False
PEBBLES_XS,TRANSLATOR_VOID_BLUE,-0.017818857289031695,0.017818857289031695,Pebbles,Translators,False
SNACKPACK_STRAWBERRY,UV_VISOR_ORANGE,0.017815901999373815,0.017815901999373815,Snackpacks,UV visors,False
OXYGEN_SHAKE_CHOCOLATE,SNACKPACK_CHOCOLATE,0.017706138062974143,0.017706138062974143,Oxygen shakes,Snackpacks,False
OXYGEN_SHAKE_GARLIC,SLEEP_POD_POLYESTER,0.0176995481300104,0.0176995481300104,Oxygen shakes,Sleep pods,False
SNACKPACK_VANILLA,TRANSLATOR_SPACE_GRAY,0.017612738902456276,0.017612738902456276,Snackpacks,Translators,False
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE,0.017523132750938912,0.017523132750938912,Translators,Translators,True
GALAXY_SOUNDS_DARK_MATTER,UV_VISOR_YELLOW,0.017331170331781536,0.017331170331781536,Galaxy sounds,UV visors,False
