timestamp;buyer;seller;symbol;currency;price;quantity
155200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9988;5
159300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9972;2
163300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9974;3
164600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9966;3
178100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9962;2
181900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9976;3
182400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9974;5
183300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9968;4
185800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9964;6
197000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9964;6
203900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9974;6
206200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9980;5
206700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9966;5
207200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9966;4
207600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9976;6
209000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9984;5
218800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9982;4
221500;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9990;3
234200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9980;6
243300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9972;2
247100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9968;5
248700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9962;3
263700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;3
266800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9998;6
273500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9992;4
278600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;4
280000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9988;3
283800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9986;2
284700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9974;2
287600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9976;6
287700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9980;3
290600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9984;2
294900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10002;6
298700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10008;4
305800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10018;2
310200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10020;2
311500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10024;5
313400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10018;5
318700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10018;6
320900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10032;4
321200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10014;4
330900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10036;3
331400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10030;2
332700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10034;6
335000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10044;5
335300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10044;4
335400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10044;4
336800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10038;5
340000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10032;6
345000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10020;4
358200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9998;6
363700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10020;5
370400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10044;2
370600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10036;4
373300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10052;2
383100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10038;6
389800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10014;4
390400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10008;6
402000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10012;4
405600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9994;5
410500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9986;3
414600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9990;2
416400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9970;5
417000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9974;6
417100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9972;2
429100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9984;3
435200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9974;6
443900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9962;5
446300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9956;3
447400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9950;5
448000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9948;4
455100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9968;5
462900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9974;5
463000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9972;3
467600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9972;3
471700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9978;3
473100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9966;3
474900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9960;5
476200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9952;4
477700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9956;5
481600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9954;3
489700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9960;6
489900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9960;6
493600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9978;2
496300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9978;4
497200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9976;5
498200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9968;5
499600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9984;6
501400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9984;5
501600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9982;6
502000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9979;3
515600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9936;5
516300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9942;5
517900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9952;3
518000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9941;5
527200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9978;5
540300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9976;2
545700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9968;5
557400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9958;2
562900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9964;5
566500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9954;3
568400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9954;4
568500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9962;3
574300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9956;4
579300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9966;2
581900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9972;5
591300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9984;2
592300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9986;4
596100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9982;4
596500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9992;6
598100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9986;6
599500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9998;2
599700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9990;5
601600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9992;6
616500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10012;6
625700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9990;2
627400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9984;5
629300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9994;4
629700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9988;4
634800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10008;2
638400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;5
638500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10000;6
640100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9994;4
640800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9988;5
645400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10014;4
649600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10018;2
652300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10010;3
653500;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10016;6
661800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10018;4
668000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10002;6
670800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9996;5
679600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9992;6
682100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9978;5
686000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;4
690600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9996;3
693800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10002;6
699400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10012;3
707400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10028;4
721300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10008;5
721400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10008;5
722600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10006;4
735100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10034;5
738300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10042;5
740800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10054;3
741300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10052;2
748800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10034;6
750300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10024;4
755900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10042;2
760300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10022;6
763000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10014;4
769500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10020;3
773400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10002;6
776900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10002;4
778400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10004;6
778700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10008;4
779000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10006;4
780100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10016;4
785300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9990;6
793800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;4
794900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9996;4
799200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10002;6
802300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9990;2
802400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9994;6
804800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9984;4
805000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9996;5
805900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9982;3
806000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9990;5
810200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9974;5
824000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9982;6
825600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9982;5
832700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9992;2
832900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9988;5
841500;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9988;2
844600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10004;4
852400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10004;2
859100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10016;6
859700;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10012;4
860500;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10012;4
864800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10006;6
867200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10016;3
868000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10008;3
868200;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10012;2
873100;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;3
874800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9996;4
876100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;6
883900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10018;3
884500;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10020;2
885300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10022;5
889300;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10044;3
898800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10006;5
910900;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9978;5
912300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9980;2
918600;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9966;5
922400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9976;6
924000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9984;6
928400;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10004;6
939100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9998;5
940700;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10004;3
942000;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10006;2
943300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10000;3
944100;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10002;4
949600;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10010;4
950300;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10002;3
951800;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10010;5
957000;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;10018;3
975800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10024;5
976800;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10020;6
977200;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;10016;5
990400;SUBMISSION;;HYDROGEL_PACK;SEASHELLS;9994;4
999900;;SUBMISSION;HYDROGEL_PACK;SEASHELLS;9962;5
